,top_cm,bottom_cm,grain max_mm,grain min_mm,grain avg_mm,type,HH,wetness,comments,hs_cm,swe_mm,density_kgm3,date,hs,profile_id,avg_force_ram,avg_force_scope,avg_force_smp
981,69.0,67.0,,,,IFil,I,D,IFil,,,,,85.0,JPLMet_20250313,79.025,,
982,67.0,53.0,1.0,0.3,0.5,RG,P,M,RGlr,13.0,39.5,303.84615384615387,,85.0,JPLMet_20250313,126.44,,
983,53.0,50.0,,,,IFil,I,D,IFil MFpc,,,,,85.0,JPLMet_20250313,161.865,,
984,50.0,23.0,1.5,0.5,1.0,FCxr,F,D,,26.0,72.0,276.9230769230769,,85.0,JPLMet_20250313,,,
985,23.0,0.0,3.0,1.0,2.0,DHxr,F,D,,23.8,52.6,221.0084033613445,,85.0,JPLMet_20250313,,,
990,88.0,86.0,0.8,0.3,0.5,MFcl,4F,M,Can see water when smeared,,,,CO,88.0,SLMet_20250225,,0.06873293333333333,
991,86.0,79.0,0.8,0.1,0.3,RG,P,M,RGsr,3.6,12.5,347.22222222222223,,88.0,SLMet_20250225,8.829,0.2766947346938775,
992,79.0,56.0,1.0,0.3,0.5,RG,P,M,RGlr,5.6,13.5,241.07142857142856,,88.0,SLMet_20250225,43.245749999999994,0.9172898012422359,
993,56.0,53.0,1.0,0.3,0.5,MFcr,K,D,Crust,21.8,51.5,236.2385321100917,,88.0,SLMet_20250225,112.815,1.5348965714285714,
994,53.0,34.0,1.5,0.5,1.0,FCxr,4F,D,,20.8,59.5,286.0576923076923,,88.0,SLMet_20250225,,0.493688977443609,
995,34.0,10.0,2.0,0.5,1.0,FCxr,1F,D,,23.0,71.0,308.69565217391306,,88.0,SLMet_20250225,61.803000000000004,2.3446132307692307,
996,10.0,0.0,3.0,1.0,2.0,DHxr,4F,D,,10.4,33.0,317.3076923076923,,88.0,SLMet_20250225,74.665,1.69402276056338,
1002,70.5,64.0,2.0,0.5,1.0,MFpc,P,M,MFcl,,,,20250408.0,70.5,JPLMet_20250408_TS_1022,29.429999999999996,7.679018086956521,2.0349378466669776
1003,64.0,44.0,2.0,0.5,1.0,MFpc,P,D,Mfcl,,,,,70.5,JPLMet_20250408_TS_1022,415.29,21.242437172576828,3.035979303596714
1004,44.0,21.0,2.0,0.5,1.0,MFcl,4F,M,RGlr,,,,,70.5,JPLMet_20250408_TS_1022,185.94409090909093,2.7778328488612836,0.718668978503565
1005,21.0,0.0,2.5,0.5,1.5,MFcl,F,M,RGlr,,,,,70.5,JPLMet_20250408_TS_1022,,0.38355449958643506,0.3273977321925506
1014,95.0,94.0,1.0,0.3,0.5,MFcl,F,D,,,,,20250205.0,95.0,FST_20250205,,0.17759657142857144,
1015,94.0,68.0,0.8,0.3,0.5,RG,1F,D,RGlr,25.4,63.5,250.0,,95.0,FST_20250205,65.92553571428572,0.4872868961748633,
1016,68.0,47.0,1.0,0.3,0.5,FCxr,1F,D,,22.4,59.5,265.625,,95.0,FST_20250205,31.9974609375,0.6835983129251699,
1017,47.0,28.0,2.0,0.5,1.0,FCxr,4F,D,,21.2,54.0,254.7169811320755,,95.0,FST_20250205,25.69285714285714,0.6639252631578947,
1018,28.0,8.0,2.0,0.5,1.0,DHxr,F,D,,16.4,45.0,274.39024390243907,,95.0,FST_20250205,25.955625,0.7148800283687943,
1019,8.0,0.0,2.0,0.5,1.0,DHxr,P,D,,5.0,11.0,220.0,,95.0,FST_20250205,47.415,1.3429640350877194,
1026,65.0,57.0,2.0,0.5,1.5,MFpc,F,W,1,,,,20250408.0,65.0,JPLMet_20250408_TS_1420,9.81,1.707700140350877,0.5859315468582111
1027,57.0,41.0,1.5,0.5,1.0,MFpc,P,W,MFcl,,,,,65.0,JPLMet_20250408_TS_1420,228.75136363636366,7.021631327433627,2.6317291488083434
1028,41.0,27.0,1.5,0.5,1.0,MFcl,1F,M,,,,,,65.0,JPLMet_20250408_TS_1420,112.2894642857143,1.3827895959595957,0.6340075751597035
1029,27.0,0.0,2.5,1.0,1.5,MFcl,F,W,,,,,,65.0,JPLMet_20250408_TS_1420,,0.5886697844311377,0.2724191304542702
1038,65.0,64.5,0.5,0.1,0.3,PPsd,F,D,PPgp few needles and plates,,,,20250109.0,65.0,JPLMet_20250109,,0.026287299999999996,
1039,64.5,50.0,1.0,0.3,0.5,DF,F,D,DFbk FCsf,11.8,15.0,127.1186440677966,,65.0,JPLMet_20250109,3.4335000000000004,0.1447971333333333,
1040,50.0,35.0,0.8,0.1,0.5,RGxf,4F,D,,16.4,35.0,213.41463414634148,,65.0,JPLMet_20250109,17.658,0.4491019466666667,
1041,35.0,15.0,2.5,1.0,1.5,DHpr,4F,D,Early cups,19.0,42.5,223.68421052631575,,65.0,JPLMet_20250109,8.502000000000002,0.2574968425531915,
1042,15.0,0.0,6.0,1.0,2.0,DHla,F,D,DHch Clear striations and cupping,15.8,32.5,205.69620253164555,,65.0,JPLMet_20250109,9.319500000000001,0.6169141674441352,
1050,73.0,72.5,0.5,0.1,0.3,FCsf,F,D,Rounding,,,,20250129.0,73.0,FEFHQ_20250129,,0.07830789999999999,
1051,72.5,59.0,0.5,0.1,0.3,RGxf,F,D,,13.4,21.0,156.71641791044777,,73.0,FEFHQ_20250129,5.003100000000001,0.13510527659574464,
1052,59.0,36.0,2.0,0.5,1.0,FCxr,F,D,Some cups/striations,22.0,46.5,211.3636363636364,,73.0,FEFHQ_20250129,13.611375,0.26437017639751553,
1053,36.0,15.0,4.0,1.0,2.0,DHxr,F,D,,20.4,47.5,232.843137254902,,73.0,FEFHQ_20250129,9.319500000000001,0.2907761333333333,
1054,15.0,0.0,6.0,1.0,2.0,DHla,F,D,,16.4,35.5,216.46341463414635,,73.0,FEFHQ_20250129,30.165750000000003,0.4813696154737358,
1062,27.0,22.0,3.0,1.0,2.0,PPsd,F,D,Clean elaborate stellars,,,,20241128.0,27.0,FCO_20241128,,0.019864857142857142,
1063,22.0,16.0,1.0,1.0,0.3,DF,F,D,Some faceting,,,,,27.0,FCO_20241128,,0.05674634883720931,
1064,16.0,15.0,1.0,1.0,0.3,MFcr,4F,D,"MFcr some MFpc
Easily disaggregates",,,,,27.0,FCO_20241128,,0.7667953571428573,
1065,15.0,9.0,1.0,1.0,1.0,FC,F,D,Small prisms. Solid very early cups,,,,,27.0,FCO_20241128,,0.46086036046511625,
1066,9.0,0.0,2.0,2.0,1.0,FC,F,D,Some cups striations,,,,,27.0,FCO_20241128,,4.009883386926178,
1074,77.0,67.0,1.0,0.3,0.5,FCsf,F,D,,9.4,14.5,154.25531914893617,20250128.0,77.0,JPLMet_20250128,1.9620000000000002,0.11025536338028168,
1075,67.0,59.0,1.0,0.3,0.5,FCxr,F,D,,8.0,13.5,168.75,,77.0,JPLMet_20250128,9.3522,0.27413086315789476,
1076,59.0,34.0,2.0,0.5,1.0,FC,4F,D,FCso,22.6,53.5,236.72566371681413,,77.0,JPLMet_20250128,12.0445,0.44251050742857145,
1077,34.0,14.0,6.0,2.0,4.0,DH,4F,D,DHch,19.8,44.5,224.74747474747477,,77.0,JPLMet_20250128,8.96914285714286,0.7632807687943262,
1078,14.0,0.0,6.0,2.0,4.0,DHcp,1F,D,DHch,12.8,27.5,214.84375,,77.0,JPLMet_20250128,24.034499999999998,0.8559062550850323,
1086,65.0,64.5,0.5,0.1,0.3,DF,F,D,"DFbk Some riming, some PPgp, PPsd",,,,20241210.0,65.0,DHMet_20241210,,0.054846,
1087,64.5,51.0,0.7,0.3,0.5,DF,F,D,"DFbk Clean, PPpl",16.800000000000004,12.5,74.40476190476188,,65.0,DHMet_20241210,0.981,0.08210545212765957,
1088,51.0,49.0,2.0,0.7,1.0,SH,F,D,"SHcp Striated cups, not DH",,,,,65.0,DHMet_20241210,,0.08508516666666666,
1089,49.0,31.0,1.5,0.5,1.0,FC,4F,D,FCso,16.4,33.0,201.219512195122,,65.0,DHMet_20241210,9.030230769230771,0.15805140157480313,
1090,31.0,24.0,0.5,0.1,0.3,RG,1F,D,RGsr,6.800000000000004,18.5,272.0588235294116,,65.0,DHMet_20241210,24.0345,0.4007144183673469,
1091,24.0,6.0,3.0,1.0,1.5,DHpr,4F,D,,25.4,54.5,214.56692913385828,,65.0,DHMet_20241210,17.808923076923072,0.5120748503937007,
1092,6.0,0.0,2.0,0.5,1.0,MFpc,P,D,Old DHla that melted. Well rounded some up to 4mm,5.0,17.0,340.0,,65.0,DHMet_20241210,27.468000000000007,0.4751225284683239,
1098,285.0,284.0,0.2,1.0,1.5,MFcr,P,D,,1.0,2.7,299.35454663,20250312.0,285.0,FRE_20250312,258.73875,,0.8634622957555218
1099,284.0,262.0,0.6,0.3,0.5,RG,4F,D,,22.0,51.5,234.2,,285.0,FRE_20250312,98.47730769230772,,0.48702108275048084
1100,262.0,260.0,8.0,0.4,0.7,MFcr,1F,D,,2.0,5.1,122.91300774,,285.0,FRE_20250312,39.24,,0.9485017014046143
1101,260.0,233.0,0.5,0.2,0.3,RG,1F,D,P@bottom,27.0,76.5,283.2,,285.0,FRE_20250312,239.98166666666668,,1.2379033509692856
1102,233.0,232.0,,,,IFil,I,D,dicontinuous,1.0,3.0,34.61464185,,285.0,FRE_20250312,472.515,,1.315682986792066
1103,232.0,218.0,0.4,0.2,0.3,RG,4F,D,,14.0,42.4,302.7,,285.0,FRE_20250312,194.56500000000003,,0.9670468673244601
1104,218.0,217.5,,,,IFil,I,D,discontinuous,0.5,1.6,0.0,,285.0,FRE_20250312,,,1.333696634349921
1105,217.5,203.0,0.2,0.3,0.5,RG,1F,D,flow tubes,14.5,47.9,330.2,,285.0,FRE_20250312,309.015,,1.5078985154954538
1106,203.0,202.0,,,,IFil,I,D,discontinunous ,1.0,3.4,143.56368674,,285.0,FRE_20250312,456.1650000000001,,2.654943302578519
1107,202.0,189.0,0.1,0.2,0.3,RG,1F,D,,13.0,44.4,341.6,,285.0,FRE_20250312,486.0855,,1.865954568887164
1108,189.0,169.0,0.3,0.4,0.5,RGxf,1F,D,,20.0,68.8,343.9,,285.0,FRE_20250312,465.9750000000002,,1.976937497898869
1109,169.0,148.0,0.2,0.4,0.6,RGxf,P,D,,,,,,285.0,FRE_20250312,494.85999999999996,,3.2272392980780698
1110,148.0,146.0,,,,IFil,I,D,discontinuous,,,0.0,,285.0,FRE_20250312,598.41,,
1111,146.0,134.0,0.3,0.5,0.8,RG,1F,D,,,,,,285.0,FRE_20250312,301.93,,
1112,134.0,133.5,0.3,0.5,1.0,MFcr,1F,D,,,,0.0,,285.0,FRE_20250312,,,
1113,133.5,108.0,0.4,0.6,0.8,RG,1F,D,pencil at bottom,,,,,285.0,FRE_20250312,323.73,,
1114,108.0,52.0,0.5,0.8,1.0,RGxf,P,D,,,,,,285.0,FRE_20250312,894.140625,,
1115,52.0,43.0,0.5,1.0,1.5,RGxf,1F,D,,,,,,285.0,FRE_20250312,1020.24,,
1116,43.0,41.0,1.0,1.5,2.0,FC,1F,D,,,,,,285.0,FRE_20250312,,,
1117,41.0,27.0,0.8,1.0,1.5,FCxr,P,D,,,,,,285.0,FRE_20250312,570.615,,
1118,27.0,0.0,0.5,1.0,1.5,FCxr,P,D,,,,,,285.0,FRE_20250312,1052.94,,
1119,90.0,82.0,1.5,0.5,1.0,PPsd,F,D,"PPgp
DFbk",7.6,4.5,59.21052631578948,20250314.0,90.0,SLMet_20250314,,2.500936778947368,
1120,82.0,77.0,1.0,0.3,0.5,MFcr,K,D,"MFcr
MFpc
FCso",6.0,18.5,308.3333333333333,,90.0,SLMet_20250314,67.36200000000001,5.406523988571429,
1121,77.0,58.0,1.0,0.3,0.5,RG,4F,D,RGlr,18.0,45.5,252.77777777777777,,90.0,SLMet_20250314,31.765714285714292,2.1272500330827064,
1122,58.0,52.0,0.8,0.3,0.5,RG,1F,D,RGlr,6.4,20.5,320.3125,,90.0,SLMet_20250314,63.765,5.20522681860465,
1123,52.0,27.0,1.5,0.5,1.0,FCxr,F,D,,25.2,56.0,222.22222222222223,,90.0,SLMet_20250314,48.19357142857143,0.7426955657142857,
1124,27.0,14.0,2.5,1.0,1.5,DHxr,4F,D,,14.6,34.5,236.3013698630137,,90.0,SLMet_20250314,98.1,4.933673178021978,
1125,14.0,0.0,4.0,1.0,2.0,DHxr,1F,D,Chains,11.8,30.0,254.2372881355932,,90.0,SLMet_20250314,80.115,3.8014101563722873,
1131,81.0,80.0,1.0,0.5,0.7,MFcl,4F,M,,1.0,3.8,381.9,20250530.0,81.0,BDG_20250530,,7.004558357142857,3.7697282493618807
1132,80.0,77.0,1.0,0.2,0.5,MFcl,1F,M,,,,414.5,,81.0,BDG_20250530,,11.336746023809521,7.273630338890737
1133,77.0,66.0,0.7,0.5,0.6,MFcl,1F,M,,,,376.7,,81.0,BDG_20250530,272.2275,9.724959168831168,3.550566208761462
1134,66.0,65.0,1.5,0.5,1.0,MFpc,4F,M,,,,364.9,,81.0,BDG_20250530,,5.440477857142858,3.662462486738354
1135,65.0,40.0,1.0,0.5,0.7,MFcl,4F,M,,,,348.2,,81.0,BDG_20250530,270.86500000000007,6.155861222857142,1.9171707301284175
1136,40.0,15.0,1.0,0.4,0.7,MFpc,1F,M,,,,405.4,,81.0,BDG_20250530,633.129705882353,13.97643388,5.943370396023873
1137,15.0,4.0,1.5,0.5,0.8,MFpc,1F,M,,,,359.1,,81.0,BDG_20250530,486.7628571428572,11.48137551325387,3.051802919501759
1138,4.0,0.0,,,,IFbi,I,M,Slush in some locations,,,0.0,,81.0,BDG_20250530,,16.78234110344827,
1139,35.0,31.0,0.5,0.1,0.3,FCxr,F,D,"On surface FCsf RR
Lots of 0.1 RGsr too",6.0,8.5,141.66666666666666,20241122.0,35.0,LFMet_20241122,,0.03395637931034483,
1140,31.0,20.0,1.5,0.5,1.0,FC,F,D,FCso Some cups but few,9.0,16.5,183.33333333333331,,35.0,LFMet_20241122,1.2262500000000003,0.046847175324675326,
1141,20.0,9.5,1.5,0.5,1.0,FC,F,D,FCso,10.5,22.0,209.52380952380952,,35.0,LFMet_20241122,5.559000000000001,0.26448820945945944,
1142,9.5,0.0,2.5,1.0,1.5,DHcp,F,D,"Some striations 
Lots of cups 
Some square cups",9.5,9.5,100.0,,35.0,LFMet_20241122,13.734,0.16513691891891893,
1151,69.0,65.0,3.0,0.5,1.5,MFpc,F,W,,,,,20250408.0,69.0,JPLMet_20250408_TS_1120,,4.689667310344827,0.30996336029616944
1152,65.0,55.0,2.5,1.0,1.5,MFpc,P,M,,,,,,69.0,JPLMet_20250408_TS_1120,112.11428571428571,14.196515295774645,1.6414438337491526
1153,55.0,38.0,2.0,0.5,1.0,MFcl,K,D,,,,,,69.0,JPLMet_20250408_TS_1120,1179.6525,16.640721462184874,5.712692329631465
1154,38.0,18.0,2.0,0.5,1.0,MFcl,4F,M,,,,,,69.0,JPLMet_20250408_TS_1120,62.23218750000001,1.445727829787234,0.47113846436359214
1155,18.0,0.0,4.0,1.0,2.0,MFcl,,M,,,,,,69.0,JPLMet_20250408_TS_1120,,0.3303721509433961,0.33645543676051576
1163,205.0,203.0,3.0,1.0,2.0,PPgp,F,D,"FCsf, rounding",2.0,5.7,282.7,20250305.0,205.0,BOG_20250305,,,1.3079100775931058
1164,203.0,197.5,2.0,0.5,1.0,MFcr,P,D,,5.5,14.3,330.1060834,,205.0,BOG_20250305,141.264,,1.1611709579196656
1165,197.5,196.0,0.5,0.2,0.3,FCxr,4F,D,,1.5,3.4,228.2,,205.0,BOG_20250305,,,0.9191334833255155
1166,196.0,194.0,1.5,0.5,1.0,MFcr,P,D,faceted,2.0,5.4,191.7518625,,205.0,BOG_20250305,80.11500000000001,,1.9212803687673616
1167,194.0,190.0,2.0,0.5,1.0,FCxr,4F,D,,4.0,11.5,287.8,,205.0,BOG_20250305,80.11500000000001,,1.9378993850896515
1168,190.0,189.0,0.5,0.1,0.3,MFcr,1F,D,"some visible light, close to IFil",1.0,2.7,169.785845,,205.0,BOG_20250305,78.48,,0.7284899547069917
1169,189.0,179.5,0.5,0.1,0.3,RGsr,4F,D,"few faceted edges, flow tubes",9.5,26.3,276.8,,205.0,BOG_20250305,99.96857142857142,,1.111659318943221
1170,179.5,179.0,,,,IFil,I,D,"dicontinuous, some MFcr, formed from melt from 190-189",0.5,1.3,179.1752643,,205.0,BOG_20250305,137.34,,1.515072027322298
1171,179.0,163.0,0.5,0.1,0.3,RGsr,4F,D,,16.0,51.1,319.3,,205.0,BOG_20250305,96.465,,0.7250105506790798
1172,163.0,159.0,0.3,0.1,0.2,RGxf,1F,D,,4.0,12.7,317.3,,205.0,BOG_20250305,210.915,,4.265807781470784
1173,159.0,158.5,,,,IFil,I,D,MFcr on top,0.5,1.7,195.26160835,,205.0,BOG_20250305,210.915,,5.73705160132611
1174,158.5,145.0,0.5,0.3,0.2,RGsr,4F,D,,13.5,43.5,322.4,,205.0,BOG_20250305,183.93750000000003,,1.2087168760249494
1175,145.0,134.0,0.6,0.3,0.5,RG,1F,D,some faceted edges,11.0,35.8,325.8,,205.0,BOG_20250305,217.04625000000001,,1.252225645025175
1176,134.0,120.5,0.3,0.1,0.2,RGsr,1F,D,,13.5,45.3,335.3,,205.0,BOG_20250305,262.145,,1.4423522736392056
1177,120.5,119.5,0.2,,0.1,MFcr,1F,D,"poorly bonded, discontinuous",1.0,2.8,0.0,,205.0,BOG_20250305,,,1.906780160072965
1178,119.5,111.0,0.4,0.2,0.3,RG,4F,D,some facets,8.5,25.9,304.9,,205.0,BOG_20250305,367.875,,1.2667427779250788
1179,111.0,110.0,1.0,0.5,0.7,MFcl,1F,D,"poorly bonded, MFcr elsewhere",1.0,3.2,324.0,,205.0,BOG_20250305,,,0.8140284503638853
1180,110.0,95.0,0.7,0.3,0.5,RG,1F,D,,15.0,50.2,334.4,,205.0,BOG_20250305,237.07500000000002,,1.406284296077194
1181,95.0,94.5,0.1,0.3,0.5,MFcr,1F,D,faceted,,,187.6048,,205.0,BOG_20250305,,,3.247714110120091
1182,94.5,68.5,0.8,0.1,0.5,RG,1F,D,,,,,,205.0,BOG_20250305,332.45000000000005,,
1183,68.5,62.0,1.0,0.4,0.5,RGxf,1F,D,,,,,,205.0,BOG_20250305,381.60900000000004,,
1184,62.0,58.0,0.8,0.3,0.5,RGxf,4F,D,more poorly bonded than above,,,,,205.0,BOG_20250305,225.63000000000002,,
1185,58.0,37.0,1.0,0.5,0.7,RGxf,1F,D,,,,,,205.0,BOG_20250305,340.08000000000004,,
1186,37.0,33.0,0.5,0.2,0.3,RGxf,1F,D,,,,,,205.0,BOG_20250305,475.3390909090909,,
1187,33.0,0.0,2.0,1.0,1.5,FCxr,4F,D,,,,,,205.0,BOG_20250305,204.93197802197804,,
1188,68.0,58.0,0.5,0.1,0.3,FCsf,F,D,,11.2,16.5,147.32142857142858,20250129.0,68.0,SLMet_20250129,2.616,0.1029675323943662,
1189,58.0,35.0,2.0,0.5,1.0,FC,4F,D,FCso Some cups/striations,19.4,40.5,208.76288659793812,,68.0,SLMet_20250129,7.052300000000001,0.1779220894409938,
1190,35.0,15.0,3.0,1.0,1.5,DHxr,F,D,,22.0,50.5,229.54545454545453,,68.0,SLMet_20250129,30.084,0.30877916879432626,
1191,15.0,5.0,8.0,1.0,2.0,DHla,F,D,DHxr?,11.0,24.5,222.72727272727272,,68.0,SLMet_20250129,29.28985714285714,0.7035441070422535,
1192,5.0,0.0,3.0,1.0,2.0,MFcl,P,D,Clusters MFpc,3.4,10.0,294.11764705882354,,68.0,SLMet_20250129,96.46499999999999,2.5338179285714286,
1200,248.0,247.0,1.0,0.2,0.5,FCsf,F,D,,,,,20250402.0,248.0,MCSST_20250402,,,0.13958579549087238
1201,247.0,245.0,4.0,0.2,0.3,RGsr,4F,D,Some MF,,,,,248.0,MCSST_20250402,,,0.2708569474818718
1202,245.0,239.0,0.3,0.1,0.2,RGxf,F,D,,,,,,248.0,MCSST_20250402,,,0.4468255134856512
1203,239.0,234.0,0.6,0.2,0.4,FC,F,D,faceted edges,,,,,248.0,MCSST_20250402,,,0.32752882948536804
1204,234.0,228.0,2.0,0.5,1.0,MFcr,P,D,,,,340.9503896666667,,248.0,MCSST_20250402,288.414,,1.6348587484620996
1205,228.0,222.0,1.0,0.5,0.8,MFpc,P,D,,,,,,248.0,MCSST_20250402,358.065,,1.4675222694802421
1206,222.0,219.0,1.0,0.3,0.5,MFcl,1F,D,,,,,,248.0,MCSST_20250402,341.71500000000003,,1.7247026503372294
1207,219.0,212.0,0.4,0.2,0.3,MFcl,4F,D,grains more obvious than layer above,,,,,248.0,MCSST_20250402,259.965,,2.1820332840850223
1208,212.0,206.0,1.0,0.3,0.5,MFcl,4F,M,,,,,,248.0,MCSST_20250402,276.31499999999994,,2.3845558962343305
1209,206.0,197.0,1.0,0.3,0.5,MFcl,4F,M,,,,,,248.0,MCSST_20250402,112.81500000000001,,2.1835222710386155
1210,197.0,187.0,2.0,0.5,1.0,MFpc,4F,M,"some faceted edges, top 1cm has more bods, close to IF, 1F on top",,,,,248.0,MCSST_20250402,98.80071428571429,,1.2357006792391798
1211,187.0,147.0,0.5,0.3,0.4,RGsr,1F,M,discontinuous lenses and crusts throughout,,,,,248.0,MCSST_20250402,376.67017241379324,,3.176026713691896
1212,147.0,127.0,0.5,0.3,0.4,MFcr,P,M,discontinuous IFil on top of layer,,,267.2774474,,248.0,MCSST_20250402,670.5135,,4.586734026646592
1213,127.0,109.0,0.8,0.2,0.5,RG,1F,M,close to MFcl,,,,,248.0,MCSST_20250402,492.26076923076926,,6.3301344441969
1214,109.0,103.0,0.5,0.3,0.4,RG,1F,M,,,,,,248.0,MCSST_20250402,382.59000000000003,,4.508881821078421
1219,87.0,86.5,1.0,0.3,0.5,DF,F,D,DFbk SHcp (1mm),,,,20241231.0,87.0,AM_20241231,,0.1214645,0.09599836561757377
1220,86.5,81.0,0.8,0.3,0.5,DF,F,D,DFbk Some plates,5.399999999999992,4.5,83.33333333333347,,87.0,AM_20241231,,0.15765673684210524,0.1194612963545264
1221,81.0,73.0,0.5,0.1,0.3,RGwp,1F,D,Some DFbk,5.6000000000000085,8.0,142.85714285714263,,87.0,AM_20241231,8.6328,0.2592039649122807,0.1799968361392981
1222,73.0,61.0,1.0,0.3,0.5,DF,4F,D,"DFdc Arms, some plates",12.200000000000005,19.0,155.73770491803276,,87.0,AM_20241231,15.041999999999998,0.5315597411764704,0.2127150929896978
1223,61.0,51.0,0.8,0.3,0.5,RGxf,1F,D,,11.400000000000006,23.5,206.14035087719287,,87.0,AM_20241231,25.08557142857143,0.6363899436619721,0.22748152161949203
1224,51.0,30.0,3.0,1.0,2.0,DHpr,F,D,,22.0,49.0,222.7272727272728,,87.0,AM_20241231,10.370571428571429,0.3866430068027211,0.15137293989281897
1225,30.0,0.0,4.0,1.0,2.0,DHcp,F,D,Some striations,28.8,69.5,241.31944444444443,,87.0,AM_20241231,14.413153846153845,0.49196775355450234,0.19868305092920385
1231,142.0,136.0,2.0,0.5,1.0,PPsd,F,D,,5.2,3.5,67.3076923076923,20250305.0,142.0,DHMet_20250305,,,
1232,136.0,121.0,1.0,0.5,0.8,DF,F,D,DFbk,12.0,12.5,104.16666666666669,,142.0,DHMet_20250305,5.346450000000001,,
1233,121.0,114.0,1.0,0.3,0.5,MFcr,K,D,MFcr MFpc,6.6,20.5,310.6060606060606,,142.0,DHMet_20250305,74.7522,,
1234,114.0,94.0,0.8,0.3,0.5,RG,1F,D,RGlr,16.8,42.0,250.0,,142.0,DHMet_20250305,46.107,,
1235,94.0,80.0,1.0,0.3,0.5,RGxf,1F,D,,14.2,42.0,295.774647887324,,142.0,DHMet_20250305,199.83333333333334,,
1236,80.0,77.0,1.0,0.3,0.5,MFcr,K,D,MFcr Some clear ice lens behavior,2.0,9.5,475.0,,142.0,DHMet_20250305,259.96500000000003,,
1237,77.0,40.0,1.5,0.5,1.0,FCxr,1F,D,,33.0,106.0,321.2121212121212,,142.0,DHMet_20250305,82.51640625,,
1238,40.0,23.0,2.5,1.0,1.5,FCxr,F,D,,19.0,57.5,302.63157894736844,,142.0,DHMet_20250305,,,
1239,23.0,0.0,3.0,1.0,2.0,DHxr,4F,D,,24.0,74.5,310.4166666666667,,142.0,DHMet_20250305,92.3775,,
1243,164.0,142.0,1.0,0.3,0.5,DF,F,D,"DFdc
FCsf
RR",22.8,36.5,160.08771929824562,20250313.0,164.0,FST_20250313,9.922963636363637,0.29728712258064516,
1244,142.0,138.0,1.0,0.3,0.5,SH,F,D,"SHxr
DFdc",2.4,5.5,229.16666666666669,,164.0,FST_20250313,22.563,0.8750573275862069,
1245,138.0,106.0,0.5,0.1,0.3,RG,1F,D,RGsr,31.2,88.0,282.05128205128204,,164.0,FST_20250313,152.9914090909091,2.971532888888889,
1246,106.0,95.0,0.5,0.1,0.3,RG,P,D,RGsr,11.2,37.0,330.3571428571429,,164.0,FST_20250313,288.16875,5.629238967532467,
1247,95.0,84.0,1.0,0.5,0.8,RG,1F,D,"RGlr
FC not long ago
",9.2,31.5,342.3913043478261,,164.0,FST_20250313,258.09642857142865,4.402267467532467,
1248,84.0,66.0,1.0,0.5,0.8,FCxr,1F,D,,18.0,57.5,319.44444444444446,,164.0,FST_20250313,148.63636363636363,2.4924318228346456,
1249,66.0,47.0,2.0,0.5,1.0,FCxr,1F,D,,18.6,59.0,317.2043010752688,,164.0,FST_20250313,253.42500000000004,2.5616033195488717,
1250,47.0,29.0,3.0,1.0,2.0,FCxr,F,D,,18.0,56.5,313.8888888888889,,164.0,FST_20250313,58.45589488636364,1.3156136811023624,
1251,29.0,0.0,4.0,1.0,2.0,DHxr,1F,D,,29.2,80.5,275.6849315068493,,164.0,FST_20250313,65.3361328125,1.3083255812807881,
1255,82.0,80.0,0.5,0.3,0.3,FCsf,F,D,,,,,20250120.0,82.0,FCO_20250120,,,
1256,80.0,69.0,0.5,0.5,0.5,RGxf,F,D,,,,,,82.0,FCO_20250120,1.9983333333333333,,
1257,69.0,66.0,2.0,1.0,1.0,MFcr,4F,D,Heavily faceted,,,,,82.0,FCO_20250120,5.5045,,
1258,66.0,41.0,1.0,1.0,1.0,RGxf,4F,D,not as faceted as 80-69 layer,,,,,82.0,FCO_20250120,23.387931818181816,,
1259,41.0,38.0,5.0,1.0,2.0,MFcr,P,D,"still intact and uniform across pit, likely from rain event",,,,,82.0,FCO_20250120,61.04,,
1260,38.0,23.0,1.0,0.5,1.0,RGxf,1F,D,similar to 66-41 layer,,,,,82.0,FCO_20250120,68.66999999999999,,
1261,23.0,12.0,3.0,1.0,2.0,FC,4F,D,,,,,,82.0,FCO_20250120,17.60029411764706,,
1262,12.0,0.0,6.0,2.0,4.0,DH,4F,D,striated prisms,,,,,82.0,FCO_20250120,,,
1267,220.0,219.0,10.0,4.0,6.0,SH,F,D,"feathers, striations",1.0,1.9,189.1,20250107.0,220.0,BDG_20250107,,0.10171439999999998,0.12898981365330378
1268,219.0,206.0,2.0,0.5,1.5,DF,F,D,,10.8,14.5,134.25925925925924,,220.0,BDG_20250107,,0.25427017142857145,0.15821145922574453
1269,206.0,198.0,1.5,0.5,0.7,DF,F,D,very rounded,7.2,13.0,180.55555555555551,,220.0,BDG_20250107,,1.2844519157894736,0.27789322295068586
1270,198.0,197.0,0.6,0.3,0.4,MFcr,4F,D,"some faceted edges, 4F+ at bottom",1.0,2.6,296.86403515,,220.0,BDG_20250107,,2.2718432,0.5336329983602085
1271,197.0,156.0,0.6,0.1,0.4,RG,F,D,,38.4,90.0,234.375,,220.0,BDG_20250107,66.33428571428571,1.603598362369338,0.5104234602050417
1272,156.0,155.0,2.0,1.0,1.5,DF,F,D,Old graupel,1.0,2.8,284.1,,220.0,BDG_20250107,,1.8235147428571428,0.6374407392093541
